DESTINATION_ZIP,LOCATION,SHIPPING_METHOD,TRANSIT_DAYS,FREIGHT_ZONE,DEFAULT_ROUTE,CUT_TIME,PULL_TIME
01754,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01756,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01757,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01760,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01770,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01772,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01773,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01775,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01776,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01778,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01784,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01801,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01803,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01805,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01810,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01812,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01813,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01815,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01821,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01822,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01824,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01825,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01826,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01827,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01830,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01831,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01832,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01833,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01834,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01835,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01840,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01841,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01842,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01843,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01844,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01845,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01850,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01851,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01852,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01853,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01854,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01860,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01862,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01863,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01864,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01865,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01866,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01867,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01876,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01879,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01880,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01885,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01886,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01887,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01888,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01889,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01890,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01899,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01901,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01902,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01903,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01904,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01905,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01906,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01907,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01908,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01910,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01913,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01915,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01921,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01922,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01923,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01929,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01930,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01931,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01936,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01937,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01938,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01940,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01944,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01945,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01949,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01950,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01951,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01952,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01960,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01961,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
